temps(ms),iterations,C,alpha,nombre d'enfants,simulations noeud racine,simulations noeud enfant sélectionné,position noeud racine,position noeud enfant sélectionné,recompenses,
100,10949,3.0,0.4,124,10949,90,0.5073124223059279,0.743775745593786,140.0,
100,9839,3.0,0.4,119,9839,166,0.0,0.05594257304905792,70.0,
100,11165,3.0,0.4,125,11165,90,0.05594257304905792,0.7899562113193178,140.0,
100,9660,3.0,0.4,118,9660,164,0.0,0.26774972330379687,70.0,
100,11118,3.0,0.4,125,11118,90,0.26774972330379687,0.47295184348402586,140.0,
100,9331,3.0,0.4,117,9331,162,0.0,0.25541798336789756,70.0,
100,11040,3.0,0.4,125,11040,90,0.25541798336789756,0.7841329940326053,140.0,
100,9523,3.0,0.4,118,9523,164,0.0,0.41915246310737764,70.0,
100,11052,3.0,0.4,125,11052,90,0.41915246310737764,0.5470124932100195,140.0,
100,9393,3.0,0.4,117,9393,162,0.0,0.4673335484905242,70.0,
100,11038,3.0,0.4,125,11038,90,0.4673335484905242,0.5678492384262005,140.0,
100,9346,3.0,0.4,117,9346,162,0.0,0.21194699113253335,70.0,
100,11127,3.0,0.4,125,11127,90,0.21194699113253335,0.5899013163159738,140.0,
100,9533,3.0,0.4,118,9533,164,0.0,0.7094170615405964,70.0,
100,11067,3.0,0.4,125,11067,91,0.7094170615405964,0.9543218651898947,140.0,
100,9434,3.0,0.4,117,9434,162,0.0,0.5595414308434051,70.0,
100,10998,3.0,0.4,125,10998,91,0.5595414308434051,0.9154119535915709,140.0,
100,9443,3.0,0.4,117,9443,162,0.0,0.02534199783836244,70.0,
100,11167,3.0,0.4,125,11167,90,0.02534199783836244,0.8580650064096071,140.0,
100,9687,3.0,0.4,118,9687,166,0.0,0.5437568126807293,70.0,
100,11029,3.0,0.4,125,11029,91,0.5437568126807293,0.9702984971770166,140.0,
100,9371,3.0,0.4,117,9371,162,0.0,0.12594433847801223,70.0,
100,10739,3.0,0.4,123,10739,88,0.12594433847801223,0.39780572739346853,140.0,
100,9420,3.0,0.4,117,9420,162,0.0,0.855060123124685,70.0,
100,10990,3.0,0.4,125,10990,92,0.855060123124685,1.8102409349975233,170.0,
100,9335,3.0,0.4,117,9335,162,0.0,0.6412441374910245,70.0,
100,11058,3.0,0.4,125,11058,91,0.6412441374910245,0.829696794542282,140.0,
100,9674,3.0,0.4,118,9674,164,0.0,0.014672121056146903,70.0,
100,11155,3.0,0.4,125,11155,90,0.014672121056146903,0.6245430046714037,140.0,
100,9568,3.0,0.4,118,9568,164,0.0,0.025899405720609336,70.0,
100,11152,3.0,0.4,125,11152,90,0.025899405720609336,0.72114559244343,140.0,
100,9559,3.0,0.4,118,9559,164,0.0,0.0647978909962309,70.0,
100,11110,3.0,0.4,125,11110,90,0.0647978909962309,0.46053903804672014,140.0,
100,9591,3.0,0.4,118,9591,164,0.0,0.7334017749263853,70.0,
100,11053,3.0,0.4,125,11053,92,0.7334017749263853,1.7263695260486436,170.0,
100,9630,3.0,0.4,118,9630,164,0.0,0.887243585005226,70.0,
100,11036,3.0,0.4,125,11036,92,0.887243585005226,1.8433393416928627,170.0,
100,9430,3.0,0.4,117,9430,162,0.0,0.7588884606384234,70.0,
100,10805,3.0,0.4,124,10805,91,0.7588884606384234,1.7244228827883759,170.0,
100,9450,3.0,0.4,117,9450,162,0.0,0.3433062754885732,70.0,
100,11105,3.0,0.4,125,11105,90,0.3433062754885732,0.636392806000829,140.0,
100,9721,3.0,0.4,119,9721,166,0.0,0.9793288847421528,70.0,
100,10998,3.0,0.4,125,10998,92,0.9793288847421528,1.8476791875891165,170.0,
100,9561,3.0,0.4,118,9561,164,0.0,0.20211488260370047,70.0,
100,11117,3.0,0.4,125,11117,90,0.20211488260370047,0.46293707653909477,140.0,
100,9438,3.0,0.4,117,9438,162,0.0,0.6578376127649092,70.0,
100,10876,3.0,0.4,124,10876,90,0.6578376127649092,0.9013058616573765,140.0,
100,9306,3.0,0.4,117,9306,162,0.0,0.25304711818923786,70.0,
