temps(ms),C,alpha,simulations,position,recompenses,,
300,0.44,0.2,145876,0.571113106174065,140,,
300,0.44,0.2,145876,0.9807783608697365,140,,
300,0.44,0.2,146815,1.9943842752945695,170,,
300,0.44,0.2,147316,0.7437902522609919,140,,
300,0.44,0.2,147472,1.7722827932761622,170,,
300,0.44,0.2,146815,1.9178476256007577,170,,
300,0.44,0.2,145876,0.8139986910654026,140,,
300,0.44,0.2,146450,0.8343851129959602,140,,
300,0.44,0.2,147316,0.9527363523111145,140,,
300,0.44,0.2,145589,0.35072966321031185,140,,
300,0.44,0.2,146450,0.726131141134522,140,,
300,0.44,0.2,148051,1.80831304642803,170,,
300,0.44,0.2,146738,0.8547912409974655,140,,
300,0.44,0.2,146450,0.8150278037115927,140,,
300,0.44,0.2,146738,0.905507061016884,140,,
