temps(ms),C,alpha,simulations,position,recompenses,,
1000,0.44,0.1,2098317,0.5719428136373719,140,,
1000,0.44,0.1,2122291,0.4119173261220823,140,,
1000,0.44,0.1,2025678,1.4157254160551989,70,,
1000,0.44,0.1,2016990,0.5388907713564176,140,,
1000,0.44,0.1,2027107,1.0332069316148553,70,,
1000,0.44,0.1,2043097,0.5260112173286885,140,,
1000,0.44,0.1,2013418,0.8451309142001269,140,,
1000,0.44,0.1,1997545,0.47595821341168765,140,,
1000,0.44,0.1,2096231,0.46654657569638824,140,,
1000,0.44,0.1,2001447,1.760599523935173,170,,
1000,0.44,0.1,2025251,0.12239365872931851,140,,
1000,0.44,0.1,1994845,1.5683487300355856,70,,
1000,0.44,0.1,1980365,1.8962807801310224,170,,
1000,0.44,0.1,2002796,1.5725049189075544,70,,
1000,0.44,0.1,1927271,1.7879872317629038,170,,
1000,0.44,0.1,2048978,0.8604282301907337,140,,
1000,0.44,0.1,1988787,0.7837318250236416,140,,
1000,0.44,0.1,1965942,0.8990223461422597,140,,
1000,0.44,0.1,1882536,1.0825641759596332,70,,
1000,0.44,0.1,2090461,0.9525526766066822,140,,
1000,0.44,0.1,2079530,0.7919530003386978,140,,
1000,0.44,0.1,2038053,0.829866190951237,140,,
1000,0.44,0.1,1986616,1.8089894566223514,170,,
1000,0.44,0.1,2026465,0.9318529858949659,140,,
1000,0.44,0.1,2071881,0.6160337000596003,140,,
1000,0.44,0.1,2056974,0.9957106436312347,140,,
1000,0.44,0.1,2042883,0.8087563002765968,140,,
1000,0.44,0.1,2053984,0.6328501612422439,140,,
1000,0.44,0.1,2080507,0.638322694775762,140,,
1000,0.44,0.1,2048666,0.9162898055855829,140,,
1000,0.44,0.1,2060378,0.9812144404754498,140,,
1000,0.44,0.1,2119794,0.3835352381502969,140,,
1000,0.44,0.1,2096336,0.6911790729086937,140,,
1000,0.44,0.1,2072006,0.9524639087069645,140,,
1000,0.44,0.1,2036658,1.3535986771022395,70,,
1000,0.44,0.1,2120802,0.6975023258943341,140,,
1000,0.44,0.1,2075063,0.9517091106479254,140,,
1000,0.44,0.1,2080794,0.5559262980661865,140,,
1000,0.44,0.1,2088794,0.4649531013902378,140,,
1000,0.44,0.1,2081920,0.5456628743521088,140,,
1000,0.44,0.1,2115408,0.5354630612518233,140,,
1000,0.44,0.1,2086628,0.4189368903714633,140,,
1000,0.44,0.1,2089629,0.856604163720313,140,,
1000,0.44,0.1,2034376,1.2472270785220765,70,,
1000,0.44,0.1,2055936,0.9032012284649183,140,,
1000,0.44,0.1,2089075,0.9079129819625041,140,,
1000,0.44,0.1,2083330,0.60346219098549,140,,
1000,0.44,0.1,2111153,0.8426369565664873,140,,
1000,0.44,0.1,2088022,0.658206464899482,140,,
1000,0.44,0.1,2073114,0.9990809070880939,140,,
1000,0.44,0.1,2069922,0.39395557972394024,140,,
1000,0.44,0.1,2084069,0.9100421512903007,140,,
1000,0.44,0.1,2024983,1.7415221128686156,170,,
1000,0.44,0.1,2080230,0.5838977657416503,140,,
1000,0.44,0.1,2037388,1.35323897082472,70,"2039246,58",128
1000,0.44,0.2,348808,0.7921341539286283,140,,
1000,0.44,0.2,349095,0.5550746624719775,140,,
1000,0.44,0.2,341386,0.8898726806993938,140,,
1000,0.44,0.2,341557,1.7664838496130122,170,,
1000,0.44,0.2,345494,0.5946688992765735,140,,
1000,0.44,0.2,343557,0.7066366250101046,140,,
1000,0.44,0.2,348064,0.48739652491389485,140,,
1000,0.44,0.2,345823,0.6103565504539272,140,,
1000,0.44,0.2,341805,1.7287260605872836,170,,
1000,0.44,0.2,343091,0.9424626118072293,140,,
1000,0.44,0.2,350586,0.8414165832089412,140,,
1000,0.44,0.2,345542,0.352029495761933,140,,
1000,0.44,0.2,348166,0.8435707469281404,140,,
1000,0.44,0.2,347563,0.7354873601642227,140,,
1000,0.44,0.2,346099,0.8928142418270205,140,,
1000,0.44,0.2,349223,0.43487434734839236,140,,
1000,0.44,0.2,345995,0.7910290319631632,140,,
1000,0.44,0.2,345571,0.7896249965538152,140,,
1000,0.44,0.2,342837,0.7562780461715867,140,,
1000,0.44,0.2,343030,0.6156298060203329,140,,
1000,0.44,0.2,344529,0.5705391460731283,140,,
1000,0.44,0.2,343261,0.8564082064417334,140,,
1000,0.44,0.2,343412,0.48172438126244177,140,,
1000,0.44,0.2,345393,0.72391847401516,140,,
1000,0.44,0.2,346855,0.9034598770555934,140,,
1000,0.44,0.2,349181,0.9529005760800475,140,,
1000,0.44,0.2,342933,0.44632860503544924,140,,
1000,0.44,0.2,348148,0.8301919347874921,140,,
1000,0.44,0.2,340596,0.8043224313108872,140,,
1000,0.44,0.2,346881,0.8643984890512917,140,,
1000,0.44,0.2,339480,1.0420576008728966,70,,
1000,0.44,0.2,344560,0.6298511796438077,140,,
1000,0.44,0.2,346568,0.6117173958980053,140,,
1000,0.44,0.2,343773,0.8680193983840012,140,,
1000,0.44,0.2,350217,0.7253818259285731,140,,
1000,0.44,0.2,339544,1.7046522039553906,170,,
1000,0.44,0.2,347176,0.5656623935359818,140,,
1000,0.44,0.2,340497,0.7036576217103867,140,,
1000,0.44,0.2,348359,0.7658760670676625,140,,
1000,0.44,0.2,345078,0.6308371701416029,140,,
1000,0.44,0.2,340755,1.8486691890450677,170,,
1000,0.44,0.2,338566,1.7353463632680963,170,,
1000,0.44,0.2,350367,0.12933161422130623,140,,
1000,0.44,0.2,346456,0.572665691082994,140,,
1000,0.44,0.2,349957,0.341016896433595,140,,
1000,0.44,0.2,345791,0.6713581071196437,140,,
1000,0.44,0.2,337523,1.7592441611358438,170,,
1000,0.44,0.2,336364,1.7932150323899285,170,,
1000,0.44,0.2,344086,0.6474741192749242,140,,
1000,0.44,0.2,344345,0.4061884416635362,140,,
1000,0.44,0.2,349165,0.4730928401500576,140,,
1000,0.44,0.2,351158,0.10004619129074188,140,,
1000,0.44,0.2,350823,0.9007609995386654,140,,
1000,0.44,0.2,346224,0.5736554991807775,140,,
1000,0.44,0.2,347297,0.7144987520215789,140,,
1000,0.44,0.2,350141,0.45966960777563615,140,,
1000,0.44,0.2,303071,0.8440544397030645,140,,
1000,0.44,0.2,344637,0.8023608225409651,140,,
1000,0.44,0.2,338008,1.773269879057419,170,,
1000,0.44,0.2,348233,0.46462090651714805,140,,
1000,0.44,0.2,340668,1.7545628619184186,170,,
1000,0.44,0.2,346369,0.9475913063658398,140,,
1000,0.44,0.2,342494,1.8499296747921905,170,,
1000,0.44,0.2,348175,0.887235108825978,140,,
1000,0.44,0.2,344747,0.7834980122700027,140,,
1000,0.44,0.2,349145,0.9913911939833701,140,,
1000,0.44,0.2,342619,0.1821716940518049,140,,
1000,0.44,0.2,343413,0.9590789941196253,140,,
1000,0.44,0.2,339115,1.1946512368642264,70,,
1000,0.44,0.2,346918,0.7796897467675514,140,,
1000,0.44,0.2,347799,0.4564803335446216,140,,
1000,0.44,0.2,348111,0.43948103569186614,140,,
1000,0.44,0.2,343456,1.7252603405818085,170,,
1000,0.44,0.2,345151,0.8252824154735847,140,,
1000,0.44,0.2,342098,0.8070122811895198,140,,
1000,0.44,0.2,338736,1.7025203766720578,170,,
1000,0.44,0.2,349990,0.6424006466179225,140,,
1000,0.44,0.2,339994,1.7654072770899156,170,,
1000,0.44,0.2,345516,0.5826044470978787,140,,
1000,0.44,0.2,347769,0.3729028556366889,140,,
1000,0.44,0.2,339090,1.799436398209228,170,,
1000,0.44,0.2,344855,0.4495410675739727,140,,
1000,0.44,0.2,342471,0.9428836402094215,140,,
1000,0.44,0.2,337263,1.7177089174639817,170,,
1000,0.44,0.2,339119,1.9516246029823798,170,,
1000,0.44,0.2,346613,0.7164586485571384,140,,
1000,0.44,0.2,338900,1.8361597727471604,170,,
1000,0.44,0.2,330403,1.9010579808351808,170,,
1000,0.44,0.2,345422,0.7082699959696565,140,,
1000,0.44,0.2,349987,0.21461401327610807,140,,
1000,0.44,0.2,346031,0.5253590397866886,140,,
1000,0.44,0.2,345413,0.5264614150060178,140,,
1000,0.44,0.2,344228,0.9194764768081851,140,,
1000,0.44,0.2,347139,0.41144248204004763,140,,
1000,0.44,0.2,337272,1.86937371576906,170,,
1000,0.44,0.2,343728,1.8884188153815078,170,,
1000,0.44,0.2,346769,0.9632828024340863,140,,
1000,0.44,0.2,345542,0.35303036457949954,140,,
1000,0.44,0.2,338329,0.7218987392231024,140,,
1000,0.44,0.2,350532,0.5931037626602317,140,"344240,89","144,6"
1000,0.44,0.30000000000000004,34970,1.8786815013829656,170,,
1000,0.44,0.30000000000000004,35221,0.7987497898478004,140,,
1000,0.44,0.30000000000000004,35541,0.8631493454281853,140,,
1000,0.44,0.30000000000000004,35210,0.9746853480031634,140,,
1000,0.44,0.30000000000000004,35132,0.8628313618740723,140,,
1000,0.44,0.30000000000000004,35455,0.8520049055217591,140,,
1000,0.44,0.30000000000000004,35230,0.959651103730037,140,,
1000,0.44,0.30000000000000004,35154,0.8110610170231041,140,,
1000,0.44,0.30000000000000004,34838,1.8685347482865757,170,,
1000,0.44,0.30000000000000004,35287,0.23024723487421594,140,,
1000,0.44,0.30000000000000004,35493,0.8762424601930858,140,,
1000,0.44,0.30000000000000004,35390,0.5534241501377939,140,,
1000,0.44,0.30000000000000004,35104,0.7865775926112261,140,,
1000,0.44,0.30000000000000004,35444,0.999130073849445,140,,
1000,0.44,0.30000000000000004,33784,0.44947341096886906,140,,
1000,0.44,0.30000000000000004,34174,0.5889818225974134,140,,
1000,0.44,0.30000000000000004,35216,0.5491330820335851,140,,
1000,0.44,0.30000000000000004,35388,0.41176074434954146,140,,
1000,0.44,0.30000000000000004,34926,1.726093092283571,170,,
1000,0.44,0.30000000000000004,35372,0.9129444958660523,140,,
1000,0.44,0.30000000000000004,34995,1.7962063734083222,170,,
1000,0.44,0.30000000000000004,35176,0.8318398765257953,140,,
1000,0.44,0.30000000000000004,35246,0.6558037837006129,140,,
1000,0.44,0.30000000000000004,35235,0.8231015360261542,140,,
1000,0.44,0.30000000000000004,34908,1.8659348266912987,170,,
1000,0.44,0.30000000000000004,35166,1.8256862982273456,170,,
1000,0.44,0.30000000000000004,35366,0.9874521339721539,140,,
1000,0.44,0.30000000000000004,35208,1.7310399776522833,170,,
1000,0.44,0.30000000000000004,35477,0.764898913240622,140,,
1000,0.44,0.30000000000000004,35131,1.7563847191759683,170,,
1000,0.44,0.30000000000000004,35421,0.5476863729244078,140,,
1000,0.44,0.30000000000000004,35159,1.7589897701509334,170,,
1000,0.44,0.30000000000000004,35431,0.6229825854176788,140,,
1000,0.44,0.30000000000000004,35049,1.748658654244669,170,,
1000,0.44,0.30000000000000004,35488,0.8466551515154684,140,,
1000,0.44,0.30000000000000004,35594,0.8275906806832444,140,,
1000,0.44,0.30000000000000004,35042,0.7439780054679997,140,,
1000,0.44,0.30000000000000004,35383,0.6627509028705143,140,,
1000,0.44,0.30000000000000004,35329,0.6537987875921661,140,,
1000,0.44,0.30000000000000004,35365,0.9074304421939928,140,,
1000,0.44,0.30000000000000004,35262,0.7253373019476186,140,,
1000,0.44,0.30000000000000004,35125,1.7797826270346095,170,,
1000,0.44,0.30000000000000004,35529,0.6932947888467182,140,,
1000,0.44,0.30000000000000004,35016,0.5006677895752765,140,,
1000,0.44,0.30000000000000004,35040,0.931538874459894,140,,
1000,0.44,0.30000000000000004,35234,0.687464337898524,140,,
1000,0.44,0.30000000000000004,35284,0.9321642461589839,140,,
1000,0.44,0.30000000000000004,35224,1.7078984408864946,170,,
1000,0.44,0.30000000000000004,35204,0.9052903761471505,140,,
1000,0.44,0.30000000000000004,35127,0.939249963626378,140,,
1000,0.44,0.30000000000000004,35406,0.3982325062023113,140,,
1000,0.44,0.30000000000000004,35257,0.8534705249702359,140,,
1000,0.44,0.30000000000000004,35329,0.618609076146126,140,,
1000,0.44,0.30000000000000004,35280,0.7967236923031704,140,,
1000,0.44,0.30000000000000004,35214,0.7480038795678374,140,,
1000,0.44,0.30000000000000004,34942,1.7555049238802027,170,,
1000,0.44,0.30000000000000004,35217,0.9156261073761357,140,,
1000,0.44,0.30000000000000004,35172,0.880073513320523,140,,
1000,0.44,0.30000000000000004,35406,0.8721075688306552,140,,
1000,0.44,0.30000000000000004,35073,1.7634120419676105,170,,
1000,0.44,0.30000000000000004,35302,0.8536181815343669,140,,
1000,0.44,0.30000000000000004,35062,0.85361602635844,140,,
1000,0.44,0.30000000000000004,34680,1.7073288928495056,170,,
1000,0.44,0.30000000000000004,35415,0.9465236947127507,140,,
1000,0.44,0.30000000000000004,35330,0.48300135265719446,140,,
1000,0.44,0.30000000000000004,35486,0.7051270187265345,140,,
1000,0.44,0.30000000000000004,35313,0.6412294146377651,140,,
1000,0.44,0.30000000000000004,35256,0.8633186005634809,140,,
1000,0.44,0.30000000000000004,35398,0.6542821068236025,140,,
1000,0.44,0.30000000000000004,35495,0.9829399266975362,140,,
1000,0.44,0.30000000000000004,35066,1.7623450373072433,170,,
1000,0.44,0.30000000000000004,34887,1.72143541807462,170,,
1000,0.44,0.30000000000000004,35339,0.7240724859458734,140,,
1000,0.44,0.30000000000000004,35270,0.826307898977261,140,,
1000,0.44,0.30000000000000004,35464,0.5009816179411156,140,,
1000,0.44,0.30000000000000004,35279,0.9932942746570337,140,,
1000,0.44,0.30000000000000004,35231,1.7361994619917542,170,,
1000,0.44,0.30000000000000004,35318,1.7097755176794047,170,,
1000,0.44,0.30000000000000004,35459,0.4978850126808898,140,,
1000,0.44,0.30000000000000004,35393,0.7361942652384122,140,,
1000,0.44,0.30000000000000004,35283,0.8533721218648248,140,,
1000,0.44,0.30000000000000004,35494,0.983504784342802,140,,
1000,0.44,0.30000000000000004,35542,0.41935484949824753,140,,
1000,0.44,0.30000000000000004,35441,0.7540288402095332,140,,
1000,0.44,0.30000000000000004,35042,1.8507277008663205,170,,
1000,0.44,0.30000000000000004,35326,0.6595217744644025,140,,
1000,0.44,0.30000000000000004,35139,1.7726436882637588,170,,
1000,0.44,0.30000000000000004,35367,0.8398284297661828,140,,
1000,0.44,0.30000000000000004,35297,0.9848793883662078,140,,
1000,0.44,0.30000000000000004,35125,1.8021045555111757,170,,
1000,0.44,0.30000000000000004,35199,0.6400894715080884,140,,
1000,0.44,0.30000000000000004,35136,1.7243290454941018,170,,
1000,0.44,0.30000000000000004,35672,0.5447415933869425,140,,
1000,0.44,0.30000000000000004,35240,0.484834416069594,140,,
1000,0.44,0.30000000000000004,35495,0.31614298094329973,140,,
1000,0.44,0.30000000000000004,34940,1.8547769702759704,170,,
1000,0.44,0.30000000000000004,34948,1.7747897169414197,170,,
1000,0.44,0.30000000000000004,35472,0.5609928569650788,140,,
1000,0.44,0.30000000000000004,34921,1.8073116191754768,170,,
1000,0.44,0.30000000000000004,34807,1.9399826631437498,170,"35221,68","148,1"
1000,0.44,0.4,4107,0.6894004670054804,140,,
1000,0.44,0.4,4095,0.8445033312900353,140,,
1000,0.44,0.4,4099,0.8976005596522715,140,,
1000,0.44,0.4,4098,0.5433134958772128,140,,
1000,0.44,0.4,4120,1.8954971415180428,170,,
1000,0.44,0.4,4099,0.4953678167629102,140,,
1000,0.44,0.4,4109,0.9834922197941309,140,,
1000,0.44,0.4,4093,0.32796455511308653,140,,
1000,0.44,0.4,4110,1.7542467034438598,170,,
1000,0.44,0.4,4119,1.8435843244139742,170,,
1000,0.44,0.4,4093,0.011185708017965368,140,,
1000,0.44,0.4,4094,0.5232299529310871,140,,
1000,0.44,0.4,4128,1.706723310462014,170,,
1000,0.44,0.4,4123,1.8995707501271166,170,,
1000,0.44,0.4,4109,0.8391303469690347,140,,
1000,0.44,0.4,4108,0.9284290477382647,140,,
1000,0.44,0.4,4122,1.7478301185678382,170,,
1000,0.44,0.4,4090,0.29739857017138494,140,,
1000,0.44,0.4,4092,0.33408146842509134,140,,
1000,0.44,0.4,4086,0.48446466322017223,140,,
1000,0.44,0.4,4104,0.6635090066602984,140,,
1000,0.44,0.4,4093,0.25664432729583186,140,,
1000,0.44,0.4,4125,1.9144686026934183,170,,
1000,0.44,0.4,4125,1.800030208952202,170,,
1000,0.44,0.4,4108,0.8569492032591901,140,,
1000,0.44,0.4,4096,0.6880761397394165,140,,
1000,0.44,0.4,4106,0.9763618958079546,140,,
1000,0.44,0.4,4085,0.14988631106046368,140,,
1000,0.44,0.4,4127,1.737537473218225,170,,
1000,0.44,0.4,4103,0.9179025015725472,140,,
1000,0.44,0.4,4121,1.8244280128407548,170,,
1000,0.44,0.4,4094,0.5215759683229384,140,,
1000,0.44,0.4,4126,1.7244644842447592,170,,
1000,0.44,0.4,4105,0.7904842440460254,140,,
1000,0.44,0.4,4120,1.9006483455051266,170,,
1000,0.44,0.4,4123,1.7929849066618535,170,,
1000,0.44,0.4,4090,0.277901270546254,140,,
1000,0.44,0.4,4122,1.8620857638581327,170,,
1000,0.44,0.4,4088,0.27517317170303146,140,,
1000,0.44,0.4,4090,0.8932603564125481,140,,
1000,0.44,0.4,4088,0.5789701105277368,140,,
1000,0.44,0.4,4096,0.6020581521916606,140,,
1000,0.44,0.4,4097,0.7925686109257296,140,,
1000,0.44,0.4,4100,0.9339408750265642,140,,
1000,0.44,0.4,4093,0.6673222665338373,140,,
1000,0.44,0.4,4119,1.7512415433911492,170,,
1000,0.44,0.4,4105,0.7138185569493192,140,,
1000,0.44,0.4,4092,0.99905630672595,140,,
1000,0.44,0.4,4103,0.5870163647111307,140,,
1000,0.44,0.4,4091,0.24314056775838155,140,,
1000,0.44,0.4,4096,0.5114561168785157,140,,
1000,0.44,0.4,4094,0.2149682679411451,140,,
1000,0.44,0.4,4094,0.7704347392799848,140,,
1000,0.44,0.4,4121,1.7340401854820469,170,,
1000,0.44,0.4,4092,0.25192692190800936,140,,
1000,0.44,0.4,4122,1.7281652230229705,170,,
1000,0.44,0.4,4115,1.8547173795571779,170,,
1000,0.44,0.4,4091,0.4921012740776193,140,,
1000,0.44,0.4,4090,0.555488345428573,140,,
1000,0.44,0.4,4092,0.8555491042110372,140,,
1000,0.44,0.4,4124,1.7373210784522017,170,,
1000,0.44,0.4,4103,0.7673261218070975,140,,
1000,0.44,0.4,4101,0.5622361895177787,140,,
1000,0.44,0.4,4106,0.8386875213995151,140,,
1000,0.44,0.4,4121,1.780408395111726,170,,
1000,0.44,0.4,4103,0.9939697430689445,140,,
1000,0.44,0.4,4123,1.7511085168205527,170,,
1000,0.44,0.4,4102,0.998645227310996,140,,
1000,0.44,0.4,4086,0.859231925576016,140,,
1000,0.44,0.4,4087,0.5267712475792927,140,,
1000,0.44,0.4,4090,0.5801658913887753,140,,
1000,0.44,0.4,4098,0.4025805182049814,140,,
1000,0.44,0.4,4095,0.577724185929943,140,,
1000,0.44,0.4,4088,0.4424695553767064,140,,
1000,0.44,0.4,4102,0.8962240002335793,140,,
1000,0.44,0.4,4098,0.9205826372470318,140,,
1000,0.44,0.4,4122,1.7022646626009514,170,,
1000,0.44,0.4,4121,1.8124574147267765,170,,
1000,0.44,0.4,4126,1.7024165896653816,170,,
1000,0.44,0.4,4090,0.6706211892163207,140,,
1000,0.44,0.4,4092,0.33110874754492725,140,,
1000,0.44,0.4,4098,0.5750500259080019,140,,
1000,0.44,0.4,4096,0.654121337852728,140,,
1000,0.44,0.4,4086,0.7691260505652325,140,,
1000,0.44,0.4,4089,0.5257484959767276,140,,
1000,0.44,0.4,4106,0.9179495276613714,140,,
1000,0.44,0.4,4084,0.40323295666843006,140,,
1000,0.44,0.4,4105,0.6436865506920884,140,,
1000,0.44,0.4,4102,0.5987976837729221,140,,
1000,0.44,0.4,4123,1.7235085470894957,170,,
1000,0.44,0.4,4120,1.9486358657480984,170,,
1000,0.44,0.4,4096,0.4375190486806262,140,,
1000,0.44,0.4,4095,0.7751293734717797,140,,
1000,0.44,0.4,4121,1.7562768165453613,170,,
1000,0.44,0.4,4119,1.730749048180832,170,,
1000,0.44,0.4,4121,1.8024816538964106,170,,
1000,0.44,0.4,4094,0.8141320479776494,140,,
1000,0.44,0.4,4117,1.772122510737831,170,,
1000,0.44,0.4,4091,0.8762045208696774,140,,
1000,0.44,0.4,4123,1.73654376675794,170,4104,"149,3"
1000,0.44,0.5,675,1.7125377789560208,170,,
1000,0.44,0.5,671,0.8327350791315259,140,,
1000,0.44,0.5,675,1.8605866671198412,170,,
1000,0.44,0.5,672,0.20412270627001916,140,,
1000,0.44,0.5,671,0.9176140759290624,140,,
1000,0.44,0.5,670,0.8490647467477005,140,,
1000,0.44,0.5,671,0.5016450793097624,140,,
1000,0.44,0.5,672,0.4826964364731049,140,,
1000,0.44,0.5,676,1.7091812679277045,170,,
1000,0.44,0.5,668,0.21399563956749412,140,,
1000,0.44,0.5,675,1.8205851264089268,170,,
1000,0.44,0.5,675,1.867503872284874,170,,
1000,0.44,0.5,672,0.6397704658964822,140,,
1000,0.44,0.5,675,1.7062702899202071,170,,
1000,0.44,0.5,672,0.2124267883238583,140,,
1000,0.44,0.5,671,0.8004217900468854,140,,
1000,0.44,0.5,675,1.723330176491218,170,,
1000,0.44,0.5,672,0.857084681992619,140,,
1000,0.44,0.5,676,1.7424269730230573,170,,
1000,0.44,0.5,675,1.760146673100547,170,,
1000,0.44,0.5,667,0.8218743513142983,140,,
1000,0.44,0.5,675,1.7804554411330944,170,,
1000,0.44,0.5,672,0.6876066009627754,140,,
1000,0.44,0.5,675,1.7465823314414577,170,,
1000,0.44,0.5,672,0.9887093045409997,140,,
1000,0.44,0.5,671,0.6947883209145147,140,,
1000,0.44,0.5,671,0.65642183304267,140,,
1000,0.44,0.5,675,1.731159173404796,170,,
1000,0.44,0.5,675,1.7323433097110081,170,,
1000,0.44,0.5,672,0.7355700983237351,140,,
1000,0.44,0.5,672,0.6292059979325677,140,,
1000,0.44,0.5,674,1.82871415525035,170,,
1000,0.44,0.5,673,0.23912184618316523,140,,
1000,0.44,0.5,671,0.6388702597527224,140,,
1000,0.44,0.5,671,0.4618754004209904,140,,
1000,0.44,0.5,675,1.7248089186844453,170,,
1000,0.44,0.5,672,0.6917977558961158,140,,
1000,0.44,0.5,672,0.6940737648819868,140,,
1000,0.44,0.5,671,0.7935257801237267,140,,
1000,0.44,0.5,675,1.8432811873226682,170,,
1000,0.44,0.5,671,0.4811431221186213,140,,
1000,0.44,0.5,675,1.7147470077223979,170,,
1000,0.44,0.5,672,0.8400954434518456,140,,
1000,0.44,0.5,672,0.9303694526809076,140,,
1000,0.44,0.5,672,0.9250150177919999,140,,
1000,0.44,0.5,671,0.6574322724074408,140,,
1000,0.44,0.5,671,0.9058086750884877,140,,
1000,0.44,0.5,672,0.26302809781101966,140,,
1000,0.44,0.5,671,0.9062717916347178,140,,
1000,0.44,0.5,674,1.858315275562439,170,,
1000,0.44,0.5,672,0.9901370323880883,140,,
1000,0.44,0.5,671,0.9603181413493712,140,,
1000,0.44,0.5,664,0.7868965017405868,140,,
1000,0.44,0.5,671,0.5151751167077268,140,,
1000,0.44,0.5,673,0.7616220395518715,140,,
1000,0.44,0.5,672,0.7913570968460413,140,,
1000,0.44,0.5,675,1.7193607687662786,170,,
1000,0.44,0.5,675,1.7218150998628872,170,,
1000,0.44,0.5,673,0.8881039354005777,140,,
1000,0.44,0.5,670,0.5019397311552364,140,,
1000,0.44,0.5,671,0.7514701350631922,140,,
1000,0.44,0.5,672,0.8241580394851135,140,,
1000,0.44,0.5,672,0.923810754635415,140,,
1000,0.44,0.5,672,0.6789352850324251,140,,
1000,0.44,0.5,672,0.16028629828737728,140,,
1000,0.44,0.5,671,0.7409889798542979,140,,
1000,0.44,0.5,670,0.39863556963274227,140,,
1000,0.44,0.5,672,0.9952339752649015,140,,
1000,0.44,0.5,671,0.7557708624616005,140,,
1000,0.44,0.5,672,0.8664318866925326,140,,
1000,0.44,0.5,675,1.7117565227665121,170,,
1000,0.44,0.5,669,0.4816889284979251,140,,
1000,0.44,0.5,672,0.5852023719777563,140,,
1000,0.44,0.5,671,0.6758445289120496,140,,
1000,0.44,0.5,673,0.4180163802804425,140,,
1000,0.44,0.5,675,1.9295857935909806,170,,
1000,0.44,0.5,672,0.9845924942107995,140,,
1000,0.44,0.5,672,0.4615086165825264,140,,
1000,0.44,0.5,669,0.4456889959696906,140,,
1000,0.44,0.5,675,1.7386589075867314,170,,
1000,0.44,0.5,675,1.7788199207442306,170,,
1000,0.44,0.5,674,1.842591805806661,170,,
1000,0.44,0.5,671,0.7592076819042425,140,,
1000,0.44,0.5,672,0.5052989414169325,140,,
1000,0.44,0.5,673,0.9705908408621904,140,,
1000,0.44,0.5,674,1.7960534380155138,170,,
1000,0.44,0.5,676,1.7233503705371624,170,,
1000,0.44,0.5,671,0.3388887211522371,140,,
1000,0.44,0.5,674,1.862924587280327,170,,
1000,0.44,0.5,672,0.24562532596844155,140,,
1000,0.44,0.5,675,1.7002641868412534,170,,
1000,0.44,0.5,672,0.4851825599178604,140,,
1000,0.44,0.5,671,0.8897341003288407,140,,
1000,0.44,0.5,671,0.7191609232226608,140,,
1000,0.44,0.5,675,1.7475510089778354,170,,
1000,0.44,0.5,672,1.8366740638270251,170,,
1000,0.44,0.5,671,0.638468487402637,140,,
1000,0.44,0.5,672,0.6908707798794395,140,,
1000,0.44,0.5,667,0.9260800112155286,140,,
