temps(ms),C,alpha,simulations,position,recompenses,,
700,0.44,0.30000000000000004,30185,1.7286906993852795,170,,
700,0.44,0.30000000000000004,30252,1.7348077861132674,170,,
700,0.44,0.30000000000000004,30302,0.6620595417341957,140,,
700,0.44,0.30000000000000004,30238,1.724107076998743,170,,
700,0.44,0.30000000000000004,30447,0.7924696870130964,140,,
700,0.44,0.30000000000000004,29991,1.8411544448661967,170,,
700,0.44,0.30000000000000004,30461,0.33091981985479746,140,,
700,0.44,0.30000000000000004,30009,1.7988219895491924,170,,
700,0.44,0.30000000000000004,30288,0.9551853722635899,140,,
700,0.44,0.30000000000000004,30246,1.8325121397034554,170,,
700,0.44,0.30000000000000004,30344,0.5769131104768481,140,,
700,0.44,0.30000000000000004,30462,0.6173339482597882,140,,
700,0.44,0.30000000000000004,30274,0.8162935054649727,140,,
700,0.44,0.30000000000000004,30142,1.762529708153434,170,,
700,0.44,0.30000000000000004,30419,0.5058719411795537,140,,
700,0.44,0.30000000000000004,30441,0.9702534291119966,140,,
700,0.44,0.30000000000000004,30170,1.730215697909327,170,,
700,0.44,0.30000000000000004,30007,1.812966181864111,170,,
700,0.44,0.30000000000000004,30164,0.7899809172294138,140,,
700,0.44,0.30000000000000004,30293,0.773844502439318,140,,
700,0.44,0.30000000000000004,30301,0.3033627951037622,140,,
700,0.44,0.30000000000000004,30428,0.5832571548756915,140,,
700,0.44,0.30000000000000004,30368,0.8395986239436696,140,,
700,0.44,0.30000000000000004,30316,0.9979788967785561,140,,
700,0.44,0.30000000000000004,30469,0.9608284810165943,140,,
700,0.44,0.30000000000000004,30255,0.9760715314405634,140,,
700,0.44,0.30000000000000004,30343,0.9936405531355283,140,,
700,0.44,0.30000000000000004,29866,0.5717160145797914,140,,
700,0.44,0.30000000000000004,30458,0.9890463047947035,140,,
700,0.44,0.30000000000000004,30296,1.7366902034708973,170,,
700,0.44,0.30000000000000004,30005,1.8517480236961172,170,,
700,0.44,0.30000000000000004,30106,1.7832295591616878,170,,
700,0.44,0.30000000000000004,30006,1.8903581174597233,170,,
700,0.44,0.30000000000000004,30410,0.7323225346072427,140,,
700,0.44,0.30000000000000004,30345,0.7294489283216594,140,,
700,0.44,0.30000000000000004,30387,0.8157640462678135,140,,
700,0.44,0.30000000000000004,30406,0.8278396175777906,140,,
700,0.44,0.30000000000000004,29695,1.8976017816330362,170,,
700,0.44,0.30000000000000004,30517,0.7348745525890598,140,,
700,0.44,0.30000000000000004,30423,0.47563490209347037,140,,
700,0.44,0.30000000000000004,30067,1.7709445019724304,170,,
700,0.44,0.30000000000000004,30505,0.38939124900236033,140,,
700,0.44,0.30000000000000004,30038,1.7114055286712118,170,,
700,0.44,0.30000000000000004,30470,0.970905800793676,140,,
700,0.44,0.30000000000000004,30222,1.820493136328207,170,,
700,0.44,0.30000000000000004,30085,1.7873240478311812,170,,
700,0.44,0.30000000000000004,30041,0.44119757219485267,140,,
700,0.44,0.30000000000000004,30467,0.6820677036391735,140,,
700,0.44,0.30000000000000004,30063,1.7654847273556462,170,,
700,0.44,0.30000000000000004,30360,0.7991308490232968,140,,
700,0.44,0.30000000000000004,30440,0.6336798160341702,140,,
700,0.44,0.30000000000000004,30303,0.6770900519907298,140,,
700,0.44,0.30000000000000004,30500,0.8937731847500943,140,,
700,0.44,0.30000000000000004,30365,1.7171106058720924,170,,
700,0.44,0.30000000000000004,30468,0.6072066659780256,140,,
700,0.44,0.30000000000000004,30421,0.8936411932991967,140,"30293,87","149,9"
700,0.44,0.4,3735,0.5636987538500889,140,,
700,0.44,0.4,3719,0.297429564898255,140,,
700,0.44,0.4,3751,1.7832180080636306,170,,
700,0.44,0.4,3716,0.4152597446393661,140,,
700,0.44,0.4,3728,0.5556238936021344,140,,
700,0.44,0.4,3736,0.969795538750591,140,,
700,0.44,0.4,3711,0.8110555982656988,140,,
700,0.44,0.4,3724,0.9482161973688688,140,,
700,0.44,0.4,3726,0.5759451586585286,140,,
700,0.44,0.4,3732,0.7716936874617283,140,,
700,0.44,0.4,3714,0.284172765152673,140,,
700,0.44,0.4,3721,0.33769413973441054,140,,
700,0.44,0.4,3736,0.8715982965707426,140,,
700,0.44,0.4,3728,0.8995034698666513,140,,
700,0.44,0.4,3723,0.5169026738469018,140,,
700,0.44,0.4,3754,1.7817284664610091,170,,
700,0.44,0.4,3715,0.4937644812565547,140,,
700,0.44,0.4,3726,0.6474723905209423,140,,
700,0.44,0.4,3724,0.7232513774160078,140,,
700,0.44,0.4,3747,1.8054254354515367,170,,
700,0.44,0.4,3728,0.5120410597266661,140,,
700,0.44,0.4,3720,0.557063033169829,140,,
700,0.44,0.4,3746,1.7829182126630287,170,,
700,0.44,0.4,3731,0.9023023480103104,140,,
700,0.44,0.4,3717,0.23779952629236933,140,,
700,0.44,0.4,3748,1.8316285077747918,170,,
700,0.44,0.4,3734,0.8404501228972328,140,,
700,0.44,0.4,3719,0.4148843774966652,140,,
700,0.44,0.4,3756,1.718711511341415,170,,
700,0.44,0.4,3730,0.6471327371552174,140,,
700,0.44,0.4,3712,0.7954269890301775,140,,
700,0.44,0.4,3700,0.583623381501631,140,,
700,0.44,0.4,3729,0.6470617982450609,140,,
700,0.44,0.4,3734,0.6676592413580053,140,,
700,0.44,0.4,3724,0.815448666878988,140,,
700,0.44,0.4,3713,0.9349404855052281,140,,
700,0.44,0.4,3751,1.8722752551312651,170,,
700,0.44,0.4,3754,1.8310150539310865,170,,
700,0.44,0.4,3711,0.5114799847086158,140,,
700,0.44,0.4,3727,0.8722856249672655,140,,
700,0.44,0.4,3747,1.8560222137980635,170,,
700,0.44,0.4,3737,0.698299694810285,140,,
700,0.44,0.4,3727,0.7562588089732227,140,,
700,0.44,0.4,3716,0.4552311549971241,140,,
700,0.44,0.4,3720,0.8395942838099437,140,,
700,0.44,0.4,3730,0.8733793771177373,140,,
700,0.44,0.4,3712,0.4975424305294587,140,,
700,0.44,0.4,3712,0.32818513365092905,140,,
700,0.44,0.4,3713,0.3426490975053359,140,,
700,0.44,0.4,3718,0.8741204124472234,140,,
700,0.44,0.4,3716,0.32465280381125394,140,,
700,0.44,0.4,3716,0.6410881236349866,140,,
700,0.44,0.4,3716,0.20605687303026998,140,,
700,0.44,0.4,3711,0.49744448981299927,140,,
700,0.44,0.4,3719,0.9917700674855886,140,,
700,0.44,0.4,3724,0.9909410997471643,140,,
700,0.44,0.4,3749,1.9032937009194901,170,,
700,0.44,0.4,3735,1.8230564615134321,170,,
700,0.44,0.4,3735,0.7159073850416025,140,,
700,0.44,0.4,3756,1.794848747459549,170,,
700,0.44,0.4,3739,1.7220412253561277,170,,
700,0.44,0.4,3715,0.684078005946618,140,,
700,0.44,0.4,3711,0.5401774232817967,140,,
700,0.44,0.4,3710,0.24889421355625907,140,,
700,0.44,0.4,3719,0.4838349172676255,140,,
700,0.44,0.4,3726,0.9325361256474741,140,,
700,0.44,0.4,3723,0.3831088013693653,140,,
700,0.44,0.4,3735,0.8413481318628817,140,,
700,0.44,0.4,3733,0.7143548979004212,140,,
700,0.44,0.4,3740,0.8235476886231397,140,,
700,0.44,0.4,3738,0.8556584033735014,140,,
700,0.44,0.4,3749,1.8848356609322816,170,,
700,0.44,0.4,3755,1.733744120993984,170,,
700,0.44,0.4,3724,0.36246641161205917,140,,
700,0.44,0.4,3730,0.5763714353850103,140,,
700,0.44,0.4,3745,1.7518957811791123,170,,
700,0.44,0.4,3746,1.8273887055964502,170,,
700,0.44,0.4,3733,0.9904440434068637,140,,
700,0.44,0.4,3740,0.8450774530364874,140,,
700,0.44,0.4,3735,0.7535321424190583,140,,
700,0.44,0.4,3721,0.7981241663473865,140,,
700,0.44,0.4,3740,1.8325929124421614,170,,
700,0.44,0.4,3749,1.7796300431117316,170,,
700,0.44,0.4,3753,1.786784745086198,170,,
700,0.44,0.4,3719,1.7766380554771075,170,,
700,0.44,0.4,3751,1.8569339980853727,170,,
700,0.44,0.4,3725,0.7344030519210142,140,,
700,0.44,0.4,3724,0.419274189447589,140,,
700,0.44,0.4,3729,0.7165779301456664,140,,
700,0.44,0.4,3715,0.7980988348868301,140,,
700,0.44,0.4,3751,1.8467398270689435,170,,
700,0.44,0.4,3711,0.3909806370375848,140,,
700,0.44,0.4,3717,0.8881307075539652,140,,
700,0.44,0.4,3712,0.06546369926055462,140,,
700,0.44,0.4,3737,0.806399660979032,140,,
700,0.44,0.4,3722,0.9671084900641228,140,,
700,0.44,0.4,3735,0.9782711713321282,140,,
700,0.44,0.4,3740,1.7866751560689849,170,,
700,0.44,0.4,3714,0.4478616947612265,140,,
700,0.44,0.4,3737,0.7202694534065646,140,"3729,07","147,2"
700,0.44,0.5,618,1.9542729671493178,170,,
700,0.44,0.5,612,0.6543667092997975,140,,
700,0.44,0.5,618,1.7202150048269718,170,,
700,0.44,0.5,619,1.893180954180128,170,,
700,0.44,0.5,618,0.7431788038491213,140,,
700,0.44,0.5,614,0.900179848854379,140,,
700,0.44,0.5,620,1.7106950317952838,170,,
700,0.44,0.5,618,1.7252828413879213,170,,
700,0.44,0.5,615,0.433032381619299,140,,
700,0.44,0.5,619,1.8390806383969065,170,,
700,0.44,0.5,616,0.2693493098480577,140,,
700,0.44,0.5,613,0.6208578283563343,140,,
700,0.44,0.5,613,0.5779071971828953,140,,
700,0.44,0.5,616,0.8226156974859753,140,,
700,0.44,0.5,619,1.762385765717616,170,,
700,0.44,0.5,618,1.8599798323496661,170,,
700,0.44,0.5,614,0.5562945685440979,140,,
700,0.44,0.5,618,1.7807859047893861,170,,
700,0.44,0.5,615,0.6488549004383708,140,,
700,0.44,0.5,618,0.995442270744049,140,,
700,0.44,0.5,615,0.8391752830003009,140,,
700,0.44,0.5,615,0.37065632482771405,140,,
700,0.44,0.5,618,1.817695034773892,170,,
700,0.44,0.5,619,1.7172002051898414,170,,
700,0.44,0.5,616,0.8927749690926196,140,,
700,0.44,0.5,613,0.5875024492227104,140,,
700,0.44,0.5,616,0.15399607600235965,140,,
700,0.44,0.5,615,0.9383614765064118,140,,
700,0.44,0.5,615,0.8255376107628842,140,,
700,0.44,0.5,615,0.893843811048861,140,,
700,0.44,0.5,620,1.7144868333382357,170,,
700,0.44,0.5,616,0.4772780824910634,140,,
700,0.44,0.5,615,0.40756011084632426,140,,
700,0.44,0.5,612,0.9040094086401266,140,,
700,0.44,0.5,614,0.30114919787184813,140,,
700,0.44,0.5,613,0.6960949587820625,140,,
700,0.44,0.5,620,1.7531534348829803,170,,
700,0.44,0.5,613,0.6852975831905622,140,,
700,0.44,0.5,619,1.7907585579897063,170,,
700,0.44,0.5,613,0.6550747849692714,140,,
700,0.44,0.5,614,0.5743083178496177,140,,
700,0.44,0.5,616,0.6942823056057545,140,,
700,0.44,0.5,615,0.7942795384784936,140,,
700,0.44,0.5,620,1.8000324750143633,170,,
700,0.44,0.5,619,1.7799423636559415,170,,
700,0.44,0.5,614,0.4252063594576143,140,,
700,0.44,0.5,608,0.7404366102953377,140,,
700,0.44,0.5,612,0.25399261184485045,140,,
700,0.44,0.5,615,0.8690939555399492,140,,
700,0.44,0.5,613,0.32055309099922225,140,,
700,0.44,0.5,615,0.7212774410166167,140,,
700,0.44,0.5,614,0.45929203147151676,140,,
700,0.44,0.5,615,0.648964900853317,140,,
700,0.44,0.5,619,1.7034064937897124,170,,
700,0.44,0.5,613,0.3454272229241465,140,,
700,0.44,0.5,618,1.8031604382320152,170,,
700,0.44,0.5,615,0.9070131651454985,140,,
700,0.44,0.5,615,0.351559023107871,140,,
700,0.44,0.5,615,0.3831370980000963,140,,
700,0.44,0.5,616,0.677061391037364,140,,
700,0.44,0.5,615,0.03666572452160599,140,,
700,0.44,0.5,615,0.7493960957333432,140,,
700,0.44,0.5,617,0.6801729807074753,140,,
700,0.44,0.5,616,0.4611033051024287,140,,
700,0.44,0.5,616,0.4347851560410846,140,,
700,0.44,0.5,615,0.4346351281197076,140,,
700,0.44,0.5,619,1.7604043330181993,170,,
700,0.44,0.5,615,0.938304915429216,140,,
700,0.44,0.5,618,1.8842108980927663,170,,
700,0.44,0.5,620,1.9217976009598883,170,,
700,0.44,0.5,620,1.7034635324656167,170,,
700,0.44,0.5,616,0.5763570562290856,140,,
700,0.44,0.5,618,1.9580637294494374,170,,
700,0.44,0.5,617,0.7314170270836661,140,,
700,0.44,0.5,616,0.6235701641286092,140,,
700,0.44,0.5,614,0.43160328370273526,140,,
700,0.44,0.5,616,0.5150406363860827,140,,
700,0.44,0.5,615,0.5625055469400887,140,,
700,0.44,0.5,618,1.9101155387552033,170,,
700,0.44,0.5,616,0.8106245331267956,140,,
700,0.44,0.5,615,0.8342732026944514,140,,
700,0.44,0.5,617,0.9638291170839237,140,,
700,0.44,0.5,619,1.7296522784979875,170,,
700,0.44,0.5,618,0.9011384810643679,140,,
700,0.44,0.5,616,0.7153680129314082,140,,
700,0.44,0.5,614,0.6262753236928474,140,,
700,0.44,0.5,615,0.9865510741015178,140,,
700,0.44,0.5,616,0.5533763765809159,140,,
700,0.44,0.5,616,0.7410051978694756,140,,
700,0.44,0.5,619,1.7726313672904825,170,,
700,0.44,0.5,619,1.7186287193676528,170,,
700,0.44,0.5,619,1.8957009596729928,170,,
700,0.44,0.5,615,0.895814265520358,140,,
700,0.44,0.5,616,0.6995645395448519,140,,
700,0.44,0.5,615,0.5398314639019426,140,,
700,0.44,0.5,618,1.7827958439942408,170,,
700,0.44,0.5,618,1.752387280530733,170,,
700,0.44,0.5,619,1.9100133026637276,170,,
700,0.44,0.5,615,0.8164289119619103,140,,
700,0.44,0.5,616,0.6812052619347843,140,"616,11","149,3"
700,0.44,0.6,136,0.8211277843626997,140,,
700,0.44,0.6,137,1.7125536978772558,170,,
700,0.44,0.6,135,0.9685895394303393,140,,
700,0.44,0.6,136,0.9207455946569655,140,,
700,0.44,0.6,135,0.9428240448488312,140,,
700,0.44,0.6,135,0.13346264751811454,140,,
700,0.44,0.6,135,1.82627147046467,170,,
700,0.44,0.6,137,1.8336972467005388,170,,
700,0.44,0.6,136,0.7827304475310329,140,,
700,0.44,0.6,136,0.8739557383583283,140,,
700,0.44,0.6,136,0.9446035655664233,140,,
700,0.44,0.6,135,0.909113197602286,140,,
700,0.44,0.6,135,0.3083325575613204,140,,
700,0.44,0.6,135,0.13845848651361636,140,,
700,0.44,0.6,136,0.6289249947047877,140,,
700,0.44,0.6,137,1.7298307612314479,170,,
700,0.44,0.6,135,0.4484925294721648,140,,
700,0.44,0.6,137,1.9025071978808632,170,,
700,0.44,0.6,136,0.7856342701351258,140,,
