temps(ms),C,alpha,simulations,position,recompenses,,
400,0.44,0.1,1109960,1.199496515080206,70,,
400,0.44,0.1,1082195,0.8721246704888828,140,,
400,0.44,0.1,1118869,0.8039824603504239,140,,
400,0.44,0.1,1091953,0.910491901339732,140,,
400,0.44,0.1,1117939,0.5892916216745486,140,,
400,0.44,0.1,1152336,0.8993286251790703,140,,
400,0.44,0.1,1106328,0.9524955054930725,140,,
400,0.44,0.1,1138242,0.5882219047075807,140,,
400,0.44,0.1,1137136,0.38141413545575165,140,,
400,0.44,0.1,1147015,0.1840328355207409,140,,
400,0.44,0.1,1068393,1.682478047046824,70,,
400,0.44,0.1,1031222,1.06695412748243,70,,
400,0.44,0.1,1125559,0.76034491211238,140,,
400,0.44,0.1,1150734,0.8196674833336108,140,"1119400,16","118,7"
400,0.44,0.2,173352,0.25595326495026904,140,,
400,0.44,0.2,166465,0.5697417664689783,140,,
400,0.44,0.2,168194,0.9057740709128894,140,,
400,0.44,0.2,167966,0.6483561701747067,140,,
400,0.44,0.2,167608,0.8788161961030576,140,,
400,0.44,0.2,166242,0.6389362879876255,140,,
400,0.44,0.2,172559,1.7254094483740103,170,,
400,0.44,0.2,168424,1.81100462050221,170,,
400,0.44,0.2,162637,0.22364603719629728,140,,
400,0.44,0.2,169272,0.4446813500710892,140,,
400,0.44,0.2,164440,1.9097606964040525,170,,
400,0.44,0.2,170340,0.7639582822931489,140,,
400,0.44,0.2,171763,0.9083402854256053,140,,
400,0.44,0.2,173587,0.64618546724617,140,,
400,0.44,0.2,169790,0.3922204238174265,140,,
400,0.44,0.2,170067,0.3607054260746374,140,,
400,0.44,0.2,162496,1.7797342053199698,170,,
400,0.44,0.2,163813,0.6686679926851498,140,,
400,0.44,0.2,164287,1.9281853309688382,170,,
400,0.44,0.2,171905,1.7533880371567143,170,,
400,0.44,0.2,170702,0.7684880263500194,140,,
400,0.44,0.2,162040,0.99747155995093,140,,
400,0.44,0.2,171002,0.7194384465366396,140,,
400,0.44,0.2,173753,0.5747671804423623,140,,
400,0.44,0.2,171298,0.7696343194597512,140,,
400,0.44,0.2,175244,0.5702104692567245,140,,
400,0.44,0.2,175377,0.6185668270687023,140,,
400,0.44,0.2,175665,0.45445325916249224,140,,
400,0.44,0.2,173603,0.6118024349486001,140,,
400,0.44,0.2,175650,0.8406611329482544,140,,
400,0.44,0.2,171243,0.7092483105930553,140,,
400,0.44,0.2,167496,1.7186533795891883,170,,
400,0.44,0.2,175422,0.22846243311910386,140,,
400,0.44,0.2,170762,0.8493492895730701,140,,
400,0.44,0.2,170407,1.8003856089729313,170,,
400,0.44,0.2,172603,1.7930283874205664,170,,
400,0.44,0.2,169855,1.7434898259252885,170,,
400,0.44,0.2,176037,0.8763444201840717,140,,
400,0.44,0.2,175669,0.5905007727161486,140,,
400,0.44,0.2,175062,0.4374696442653937,140,,
400,0.44,0.2,173374,1.7618362553597293,170,,
400,0.44,0.2,174973,0.3205756750826274,140,,
400,0.44,0.2,172830,0.9219736486122375,140,,
400,0.44,0.2,170595,0.9508965664624479,140,,
400,0.44,0.2,172420,1.7291028702024027,170,,
400,0.44,0.2,176179,0.864558802489792,140,,
400,0.44,0.2,175297,0.6992443015616129,140,,
400,0.44,0.2,173426,0.8160819079593328,140,,
400,0.44,0.2,169778,1.868996650713279,170,,
400,0.44,0.2,172364,0.696988352818586,140,,
400,0.44,0.2,152680,1.7754878046416422,170,,
400,0.44,0.2,170338,0.9775163032980946,140,,
400,0.44,0.2,146738,0.8743259055597048,140,,
400,0.44,0.2,147761,1.7677383893611136,170,,
400,0.44,0.2,172216,1.7014596477970068,170,,
400,0.44,0.2,158154,0.3225956718956987,140,,
400,0.44,0.2,166052,0.8559424141122882,140,,
400,0.44,0.2,167361,0.2619166950158336,140,,
400,0.44,0.2,167457,0.562501776672748,140,,
400,0.44,0.2,170121,1.5311973135622314,70,,
400,0.44,0.2,170749,1.8387454438637683,170,,
400,0.44,0.2,168655,0.8116158248983153,140,,
400,0.44,0.2,170321,0.7110053573189865,140,,
400,0.44,0.2,174729,0.9744916841772556,140,,
400,0.44,0.2,175303,0.40387480893953975,140,,
400,0.44,0.2,173343,0.8924796453706435,140,,
400,0.44,0.2,174303,0.8159205279538913,140,,
400,0.44,0.2,173816,0.9740683635264006,140,,
400,0.44,0.2,174720,0.9877460862955992,140,,
400,0.44,0.2,174525,0.8205543337580646,140,,
400,0.44,0.2,174564,0.3442815332050364,140,,
400,0.44,0.2,174428,0.254051621786499,140,,
400,0.44,0.2,169689,1.8257818074385126,170,,
400,0.44,0.2,173559,0.7036422395692846,140,,
400,0.44,0.2,172125,0.8286215035027223,140,,
400,0.44,0.2,169710,1.4061433238576622,70,,
400,0.44,0.2,171090,0.9756008182138683,140,,
400,0.44,0.2,173001,1.8967844894934194,170,,
400,0.44,0.2,168961,1.7654686038887282,170,,
400,0.44,0.2,174608,0.8200176409166823,140,,
400,0.44,0.2,176337,0.32993686355803575,140,,
400,0.44,0.2,175687,0.2217834916836482,140,,
400,0.44,0.2,167842,1.8957619154466383,170,,
400,0.44,0.2,173190,0.8285606331796276,140,,
400,0.44,0.2,173467,1.707298852003202,170,,
400,0.44,0.2,173986,0.6849122172499099,140,,
400,0.44,0.2,174603,0.9946607663813705,140,,
400,0.44,0.2,174233,0.5746238305991336,140,,
400,0.44,0.2,174966,0.640922798618907,140,,
400,0.44,0.2,175368,0.7497393130147971,140,,
400,0.44,0.2,172300,0.989047396623211,140,,
400,0.44,0.2,169532,1.7056463589699917,170,,
400,0.44,0.2,174909,0.8292562665047711,140,,
400,0.44,0.2,173352,0.9552281503422186,140,,
400,0.44,0.2,170620,1.535816992595386,70,,
400,0.44,0.2,175286,0.9469068774328624,140,,
400,0.44,0.2,175229,0.9171024444150508,140,,
400,0.44,0.2,171712,0.7894602430103042,140,,
400,0.44,0.2,174986,0.644461700212984,140,,
400,0.44,0.2,171350,0.8220410164970018,140,"170853,65","144,8"
400,0.44,0.30000000000000004,21972,0.8339455750809256,140,,
400,0.44,0.30000000000000004,22246,0.8044247269728453,140,,
400,0.44,0.30000000000000004,22206,1.7128893021769873,170,,
400,0.44,0.30000000000000004,22290,1.802879797928806,170,,
400,0.44,0.30000000000000004,22341,0.4327451645483902,140,,
400,0.44,0.30000000000000004,22403,0.7874092322034609,140,,
400,0.44,0.30000000000000004,22113,1.766108049320437,170,,
400,0.44,0.30000000000000004,22490,0.4344219655588206,140,,
400,0.44,0.30000000000000004,22367,0.9156731327098472,140,,
400,0.44,0.30000000000000004,22428,1.79361909324223,170,,
400,0.44,0.30000000000000004,22129,0.48810355044656484,140,,
400,0.44,0.30000000000000004,22388,0.9729193772483081,140,,
400,0.44,0.30000000000000004,22412,0.37346401995292633,140,,
400,0.44,0.30000000000000004,22335,0.2593564201784633,140,,
400,0.44,0.30000000000000004,22183,0.5336087726064072,140,,
400,0.44,0.30000000000000004,21882,1.8421949679942013,170,,
400,0.44,0.30000000000000004,22113,0.8387521308378106,140,,
400,0.44,0.30000000000000004,21925,0.8712764737338102,140,,
400,0.44,0.30000000000000004,22336,0.7125317287134868,140,,
400,0.44,0.30000000000000004,22417,0.39297790241332464,140,,
400,0.44,0.30000000000000004,22267,0.9312639774516709,140,,
400,0.44,0.30000000000000004,22391,0.9852974279253489,140,,
400,0.44,0.30000000000000004,21668,0.9579563603012194,140,,
400,0.44,0.30000000000000004,21737,1.9091304366070037,170,,
400,0.44,0.30000000000000004,22313,0.3002732223283585,140,,
400,0.44,0.30000000000000004,20989,0.4964591560725097,140,,
400,0.44,0.30000000000000004,22408,0.8962182048857076,140,,
400,0.44,0.30000000000000004,22304,0.8793741947742447,140,,
400,0.44,0.30000000000000004,22331,0.7962783329811353,140,,
400,0.44,0.30000000000000004,21962,0.900381500070744,140,,
400,0.44,0.30000000000000004,21902,1.75508180994043,170,,
400,0.44,0.30000000000000004,22429,0.7859044199599379,140,,
400,0.44,0.30000000000000004,22479,0.9000206518932223,140,,
400,0.44,0.30000000000000004,22410,1.8585571289083358,170,,
400,0.44,0.30000000000000004,22425,0.881407046083404,140,,
400,0.44,0.30000000000000004,22418,0.7597490903767516,140,,
400,0.44,0.30000000000000004,22440,0.9599670221822086,140,,
400,0.44,0.30000000000000004,22483,0.7718354307955251,140,,
400,0.44,0.30000000000000004,22407,0.37905072835910714,140,,
400,0.44,0.30000000000000004,22537,0.7509076725043435,140,,
400,0.44,0.30000000000000004,22408,0.5064403757321599,140,,
400,0.44,0.30000000000000004,22463,0.5649237081128665,140,,
400,0.44,0.30000000000000004,22466,0.7660880899371486,140,,
400,0.44,0.30000000000000004,22307,0.8293180001714651,140,,
400,0.44,0.30000000000000004,22417,0.8022261650758624,140,,
400,0.44,0.30000000000000004,22563,0.4831211667740549,140,,
400,0.44,0.30000000000000004,22521,0.6644715869660195,140,,
400,0.44,0.30000000000000004,22330,0.917798015347077,140,,
400,0.44,0.30000000000000004,22280,0.44077087696980644,140,,
400,0.44,0.30000000000000004,22325,1.8553518587983282,170,,
400,0.44,0.30000000000000004,22404,0.5935601060160849,140,,
400,0.44,0.30000000000000004,22076,1.8661107480722272,170,,
400,0.44,0.30000000000000004,22556,0.6682355139268374,140,,
400,0.44,0.30000000000000004,22002,1.7200568823867912,170,,
400,0.44,0.30000000000000004,22493,0.6428518419863781,140,,
400,0.44,0.30000000000000004,22519,0.9018282061414874,140,,
400,0.44,0.30000000000000004,22557,0.5154592138304548,140,,
400,0.44,0.30000000000000004,22359,1.7864315617120978,170,,
400,0.44,0.30000000000000004,22496,0.9721708838318225,140,,
400,0.44,0.30000000000000004,22584,0.3564604387606852,140,,
400,0.44,0.30000000000000004,22534,0.39242691295917176,140,,
400,0.44,0.30000000000000004,22442,0.6808847091292117,140,,
400,0.44,0.30000000000000004,22352,0.7287359159688044,140,,
400,0.44,0.30000000000000004,22201,1.738194463687472,170,,
400,0.44,0.30000000000000004,22541,0.6428672995311787,140,,
400,0.44,0.30000000000000004,22458,0.5901416366627296,140,,
400,0.44,0.30000000000000004,22023,1.703294678936205,170,,
400,0.44,0.30000000000000004,22448,0.23189464276829563,140,,
400,0.44,0.30000000000000004,22422,0.957658905352961,140,,
400,0.44,0.30000000000000004,22443,0.574058448404293,140,,
400,0.44,0.30000000000000004,22344,0.6577153713583525,140,,
400,0.44,0.30000000000000004,22159,1.7720946643544662,170,,
400,0.44,0.30000000000000004,22490,0.09981757422711501,140,,
400,0.44,0.30000000000000004,22578,0.48987870677795287,140,,
400,0.44,0.30000000000000004,22077,1.725850259592038,170,,
400,0.44,0.30000000000000004,22469,0.6555644924249368,140,,
400,0.44,0.30000000000000004,22582,0.59009808239282,140,,
400,0.44,0.30000000000000004,22478,0.5583298229085272,140,,
400,0.44,0.30000000000000004,22557,0.22879405462732605,140,,
400,0.44,0.30000000000000004,22388,1.75676154872333,170,,
400,0.44,0.30000000000000004,22438,0.8835922013143301,140,,
400,0.44,0.30000000000000004,21993,0.9749456785644859,140,,
400,0.44,0.30000000000000004,21988,1.9487070017413002,170,,
400,0.44,0.30000000000000004,22520,0.7448355269264529,140,,
400,0.44,0.30000000000000004,22201,1.7607924552206256,170,,
400,0.44,0.30000000000000004,22500,0.7064052225219547,140,,
400,0.44,0.30000000000000004,22546,0.789866947127963,140,,
400,0.44,0.30000000000000004,22501,0.8070269384090267,140,,
400,0.44,0.30000000000000004,22434,0.5104425387000314,140,,
400,0.44,0.30000000000000004,22125,1.7287958299979214,170,,
400,0.44,0.30000000000000004,22460,0.9885437132808672,140,,
400,0.44,0.30000000000000004,22494,0.08501757246773811,140,,
400,0.44,0.30000000000000004,22521,0.2692495836775123,140,,
400,0.44,0.30000000000000004,22330,0.935572080622823,140,,
400,0.44,0.30000000000000004,22359,0.8916293893519667,140,,
400,0.44,0.30000000000000004,22308,1.8461980146667882,170,,
400,0.44,0.30000000000000004,22313,1.8552511489735695,170,,
400,0.44,0.30000000000000004,22429,0.6790046117173617,140,,
400,0.44,0.30000000000000004,22397,1.7158524026444666,170,,
400,0.44,0.30000000000000004,22598,0.515523020426165,140,"22328,43","146,9"
400,0.44,0.4,2998,0.7262831487702583,140,,
400,0.44,0.4,2927,0.5173593649450291,140,,
400,0.44,0.4,2982,0.14469855685906297,140,,
400,0.44,0.4,2982,1.7700317414585647,170,,
400,0.44,0.4,3005,1.805703388890473,170,,
400,0.44,0.4,2997,1.7488496217188891,170,,
400,0.44,0.4,2980,0.7055622241504331,140,,
400,0.44,0.4,2989,0.970616109562551,140,,
400,0.44,0.4,2964,1.8141457738411226,170,,
400,0.44,0.4,2956,0.7086080869298036,140,,
400,0.44,0.4,2986,0.6281187429274263,140,,
400,0.44,0.4,2978,0.7840299429763328,140,,
400,0.44,0.4,2985,0.14697387453941702,140,,
400,0.44,0.4,2982,0.6269363993189887,140,,
400,0.44,0.4,2982,0.7034734702835966,140,,
400,0.44,0.4,2981,1.7392854880623925,170,,
400,0.44,0.4,2983,0.4649614190239332,140,,
400,0.44,0.4,2998,1.7657093498889074,170,,
400,0.44,0.4,2970,0.5183054974598907,140,,
400,0.44,0.4,2988,1.7788202641562632,170,,
400,0.44,0.4,2963,1.7204341711468507,170,,
400,0.44,0.4,2986,0.7878670645606232,140,,
400,0.44,0.4,2998,0.6542252268017564,140,,
400,0.44,0.4,2958,1.8977643306436591,170,,
400,0.44,0.4,2988,0.5725768897411141,140,,
400,0.44,0.4,2984,0.8078717723206279,140,,
400,0.44,0.4,2955,0.7377202354745069,140,,
400,0.44,0.4,3000,1.769872240096855,170,,
400,0.44,0.4,2981,1.8293684224117035,170,,
400,0.44,0.4,2991,1.7991050115470302,170,,
400,0.44,0.4,3000,1.7505488626531325,170,,
400,0.44,0.4,2991,0.7103274532116965,140,,
400,0.44,0.4,2978,0.9517872294126566,140,,
400,0.44,0.4,2984,0.8175448526499727,140,,
400,0.44,0.4,2959,0.7497962117808286,140,,
400,0.44,0.4,2989,0.6565107664295637,140,,
400,0.44,0.4,2988,0.5854426190999071,140,,
400,0.44,0.4,2993,0.6122062884792729,140,,
400,0.44,0.4,2989,0.592340635998898,140,,
400,0.44,0.4,2987,0.29703361990519384,140,,
400,0.44,0.4,2919,0.6403412636156414,140,,
400,0.44,0.4,2990,0.7919338756223481,140,,
400,0.44,0.4,2992,0.8151793412232168,140,,
400,0.44,0.4,2988,1.7186597672838102,170,,
400,0.44,0.4,2985,0.677721293728579,140,,
400,0.44,0.4,2970,1.9121739719091948,170,,
400,0.44,0.4,2993,0.6297403984424459,140,,
400,0.44,0.4,2989,0.7022299910624861,140,,
400,0.44,0.4,2954,0.8753506614053256,140,,
400,0.44,0.4,2980,0.8597714498872857,140,,
400,0.44,0.4,2976,0.5430014239695555,140,,
400,0.44,0.4,2984,0.25621417187494544,140,,
400,0.44,0.4,2989,0.8822305407816315,140,,
400,0.44,0.4,2953,0.39582661516169615,140,,
400,0.44,0.4,3000,0.8822257289115926,140,,
400,0.44,0.4,3010,1.7068263294500399,170,,
400,0.44,0.4,2995,1.7628473909565627,170,,
400,0.44,0.4,2980,0.7409774696674315,140,,
400,0.44,0.4,3006,1.730015308910947,170,,
400,0.44,0.4,2987,1.8490609219988139,170,,
400,0.44,0.4,2978,0.7469429091049978,140,,
400,0.44,0.4,2983,0.9244954775839107,140,,
400,0.44,0.4,2978,0.7656303360827803,140,,
400,0.44,0.4,2957,0.49109076878640745,140,,
400,0.44,0.4,2937,0.7229309139063188,140,,
400,0.44,0.4,2980,1.7602289702033587,170,,
400,0.44,0.4,2980,0.6799631040676353,140,,
400,0.44,0.4,2990,0.8752345042974935,140,,
400,0.44,0.4,2979,0.11750724299533144,140,,
400,0.44,0.4,2984,0.9337263941806562,140,,
400,0.44,0.4,2985,0.5165175427643426,140,,
400,0.44,0.4,2986,0.6665603937104908,140,,
400,0.44,0.4,2980,0.9371283748555125,140,,
400,0.44,0.4,2974,0.789726576987475,140,,
400,0.44,0.4,2991,0.9334837895309883,140,,
400,0.44,0.4,2978,0.6162488645598474,140,,
400,0.44,0.4,2989,0.52666365460892,140,,
400,0.44,0.4,2980,0.11583407455487404,140,,
400,0.44,0.4,2971,1.7039929829224114,170,,
400,0.44,0.4,2985,0.8710543398626673,140,,
400,0.44,0.4,2960,0.7655805385800625,140,,
400,0.44,0.4,3002,1.751858141278639,170,,
400,0.44,0.4,2976,0.62731469141191,140,,
400,0.44,0.4,2985,0.9054230767372007,140,,
400,0.44,0.4,2974,1.958087419395838,170,,
400,0.44,0.4,2971,0.8205173414845488,140,,
400,0.44,0.4,2991,0.5726493183460586,140,,
400,0.44,0.4,2971,1.7324718067332547,170,,
400,0.44,0.4,2993,0.8101817926928535,140,,
400,0.44,0.4,2992,1.876847307104725,170,,
400,0.44,0.4,2985,0.9890878779744816,140,,
400,0.44,0.4,2931,0.8387649130950302,140,,
400,0.44,0.4,2986,0.8781657207207718,140,,
400,0.44,0.4,2988,1.9603494992947748,170,,
400,0.44,0.4,2991,0.7067203340504609,140,,
400,0.44,0.4,2979,0.4858418580762589,140,,
400,0.44,0.4,2931,0.7783728668097258,140,,
400,0.44,0.4,2962,1.712367522116943,170,,
400,0.44,0.4,2992,0.9203283979414667,140,,
400,0.44,0.4,2999,1.7090233088324436,170,"2980,39","148,4"
400,0.44,0.5,531,0.7408377094480797,140,,
400,0.44,0.5,537,1.7036696047034017,170,,
400,0.44,0.5,532,0.9367828657015074,140,,
400,0.44,0.5,537,1.7181298769965663,170,,
400,0.44,0.5,529,0.6479009362973701,140,,
400,0.44,0.5,535,1.7675869476479322,170,,
400,0.44,0.5,526,0.21929006894238257,140,,
400,0.44,0.5,534,1.7960057248766417,170,,
400,0.44,0.5,532,1.7155683009171159,170,,
400,0.44,0.5,537,1.7274244338399045,170,,
400,0.44,0.5,533,0.9202798473657496,140,,
400,0.44,0.5,530,0.817002950228127,140,,
400,0.44,0.5,534,0.7233796426373931,140,,
400,0.44,0.5,528,0.5234276201013363,140,,
400,0.44,0.5,537,1.7238395659045265,170,,
400,0.44,0.5,532,0.5508289130310569,140,,
400,0.44,0.5,530,0.7041800495944134,140,,
400,0.44,0.5,533,1.7483024343451405,170,,
400,0.44,0.5,529,0.2511321353651702,140,,
400,0.44,0.5,531,0.8646089052539001,140,,
400,0.44,0.5,528,0.3280506175660015,140,,
400,0.44,0.5,528,0.8342242625056656,140,,
400,0.44,0.5,536,1.7409382225975838,170,,
400,0.44,0.5,526,0.7974895228110425,140,,
400,0.44,0.5,532,1.7096516735051914,170,,
400,0.44,0.5,536,1.706906569598556,170,,
400,0.44,0.5,536,1.724041670885556,170,,
400,0.44,0.5,528,0.9512316090644617,140,,
400,0.44,0.5,531,0.42257279153690264,140,,
400,0.44,0.5,528,0.7796618254229004,140,,
400,0.44,0.5,535,1.7604884324918717,170,,
400,0.44,0.5,535,1.9235760897122463,170,,
400,0.44,0.5,530,0.6199110259457676,140,,
400,0.44,0.5,528,0.07576433339877653,140,,
400,0.44,0.5,529,0.7366973209378764,140,,
400,0.44,0.5,530,0.35682608314836617,140,,
400,0.44,0.5,528,0.5232519997703219,140,,
400,0.44,0.5,528,0.8103109895063156,140,,
400,0.44,0.5,530,0.39905023909958315,140,,
400,0.44,0.5,529,0.5761005034510102,140,,
400,0.44,0.5,529,0.837032003738992,140,,
400,0.44,0.5,529,0.42901691991655777,140,,
400,0.44,0.5,527,0.12819198856677827,140,,
400,0.44,0.5,528,0.9885898920349372,140,,
400,0.44,0.5,533,0.8626328975769955,140,,
400,0.44,0.5,534,1.9035948686613269,170,,
400,0.44,0.5,536,1.8880756637617246,170,,
400,0.44,0.5,536,1.759837807782274,170,,
400,0.44,0.5,530,0.43686516785296925,140,,
400,0.44,0.5,533,0.9714502702388621,140,,
400,0.44,0.5,528,0.4044893136344412,140,,
400,0.44,0.5,530,0.844068512819224,140,,
400,0.44,0.5,537,1.7375010682877572,170,,
400,0.44,0.5,530,0.9083080412325496,140,,
400,0.44,0.5,537,1.7178814815227712,170,,
400,0.44,0.5,529,0.5085783627542253,140,,
400,0.44,0.5,536,1.701017856365175,170,,
400,0.44,0.5,537,1.7652654964341397,170,,
400,0.44,0.5,530,0.48257278391583214,140,,
400,0.44,0.5,532,0.7238617541710765,140,,
400,0.44,0.5,530,0.42987217396960054,140,,
400,0.44,0.5,528,0.4149046614456293,140,,
400,0.44,0.5,529,0.1733424830969431,140,,
400,0.44,0.5,529,0.40669251568206033,140,,
400,0.44,0.5,536,1.7176618538503736,170,,
400,0.44,0.5,538,1.7342878560611399,170,,
400,0.44,0.5,536,1.753614495805842,170,,
400,0.44,0.5,528,0.16141234072343946,140,,
400,0.44,0.5,534,0.9096288928109139,140,,
400,0.44,0.5,533,0.7789058185007041,140,,
400,0.44,0.5,528,0.134449103446871,140,,
400,0.44,0.5,528,0.26444284974255816,140,,
400,0.44,0.5,536,1.8980411312301746,170,,
400,0.44,0.5,530,0.6892263660765072,140,,
400,0.44,0.5,533,0.712016876812108,140,,
400,0.44,0.5,529,0.2232115218272661,140,,
400,0.44,0.5,529,0.5660554184315519,140,,
400,0.44,0.5,533,0.8405560459091809,140,,
400,0.44,0.5,533,0.9174987886155517,140,,
400,0.44,0.5,535,1.7757810823183835,170,,
400,0.44,0.5,530,0.5475478858044562,140,,
400,0.44,0.5,531,0.44936881604966705,140,,
400,0.44,0.5,529,0.3790097313473938,140,,
400,0.44,0.5,528,0.9301240956605218,140,,
400,0.44,0.5,531,0.7292818205570752,140,,
400,0.44,0.5,526,0.4783305588435721,140,,
400,0.44,0.5,529,0.9976093031220413,140,,
400,0.44,0.5,517,0.1306766271043267,140,,
400,0.44,0.5,527,0.590934653728007,140,,
400,0.44,0.5,523,0.9138934045155809,140,,
400,0.44,0.5,525,0.7679326692991087,140,,
400,0.44,0.5,529,1.7006564720514805,170,,
400,0.44,0.5,528,0.14860227096670997,140,,
400,0.44,0.5,534,1.9354171069036186,170,,
400,0.44,0.5,530,0.8713829396763249,140,,
400,0.44,0.5,528,0.5554870969634852,140,,
400,0.44,0.5,523,0.5305575702807869,140,,
400,0.44,0.5,538,1.7037912948828644,170,,
400,0.44,0.5,531,0.6445341119419536,140,,
400,0.44,0.5,528,0.02666209553060528,140,"530,99","148,7"
400,0.44,0.6,123,0.6745218363400934,140,,
400,0.44,0.6,125,1.7619730670679683,170,,
400,0.44,0.6,124,0.531497160437107,140,,
400,0.44,0.6,124,0.8950674074959403,140,,
400,0.44,0.6,124,0.9068313377113633,140,,
400,0.44,0.6,125,1.7166954188887034,170,,
400,0.44,0.6,123,0.7684654579777942,140,,
400,0.44,0.6,123,0.14178699579328702,140,,
400,0.44,0.6,124,0.5840499305395906,140,,
400,0.44,0.6,124,0.9899527275404084,140,,
400,0.44,0.6,125,1.7254551563658151,170,,
400,0.44,0.6,124,0.9736056046897162,140,,
400,0.44,0.6,124,0.6541078364384643,140,,
400,0.44,0.6,123,0.29283109868605184,140,,
400,0.44,0.6,124,0.39676884891968967,140,,
400,0.44,0.6,125,1.7730988919067927,170,,
400,0.44,0.6,125,1.8315861441659655,170,,
400,0.44,0.6,125,1.7824497627787501,170,,
400,0.44,0.6,124,0.9123635630913457,140,,
